Zone,Current Availability,Day of Week,month,hour,Fall Break,Family Weekend,Home Football Game,Home Football Game (Homecoming),Labor Day
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1452,3,10,1,0,0,1,0,0
22,1451,3,10,1,0,0,1,0,0
22,1451,3,10,1,0,0,1,0,0
22,1451,3,10,1,0,0,1,0,0
22,1451,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1452,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,2,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,3,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,4,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1453,3,10,5,0,0,1,0,0
22,1452,3,10,5,0,0,1,0,0
22,1452,3,10,5,0,0,1,0,0
22,1452,3,10,5,0,0,1,0,0
22,1452,3,10,5,0,0,1,0,0
22,1450,3,10,5,0,0,1,0,0
22,1450,3,10,5,0,0,1,0,0
22,1450,3,10,5,0,0,1,0,0
22,1450,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1449,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1448,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,5,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1447,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1446,3,10,6,0,0,1,0,0
22,1445,3,10,6,0,0,1,0,0
22,1445,3,10,6,0,0,1,0,0
22,1444,3,10,6,0,0,1,0,0
22,1443,3,10,6,0,0,1,0,0
22,1443,3,10,6,0,0,1,0,0
22,1443,3,10,6,0,0,1,0,0
22,1442,3,10,6,0,0,1,0,0
22,1442,3,10,6,0,0,1,0,0
22,1441,3,10,6,0,0,1,0,0
22,1440,3,10,6,0,0,1,0,0
22,1440,3,10,6,0,0,1,0,0
22,1439,3,10,6,0,0,1,0,0
22,1439,3,10,6,0,0,1,0,0
22,1438,3,10,6,0,0,1,0,0
22,1439,3,10,6,0,0,1,0,0
22,1441,3,10,6,0,0,1,0,0
22,1443,3,10,7,0,0,1,0,0
22,1443,3,10,7,0,0,1,0,0
22,1442,3,10,7,0,0,1,0,0
22,1441,3,10,7,0,0,1,0,0
22,1441,3,10,7,0,0,1,0,0
22,1440,3,10,7,0,0,1,0,0
22,1440,3,10,7,0,0,1,0,0
22,1440,3,10,7,0,0,1,0,0
22,1439,3,10,7,0,0,1,0,0
22,1438,3,10,7,0,0,1,0,0
22,1439,3,10,7,0,0,1,0,0
22,1439,3,10,7,0,0,1,0,0
22,1439,3,10,7,0,0,1,0,0
22,1437,3,10,7,0,0,1,0,0
22,1437,3,10,7,0,0,1,0,0
22,1436,3,10,7,0,0,1,0,0
22,1436,3,10,7,0,0,1,0,0
22,1433,3,10,7,0,0,1,0,0
22,1433,3,10,7,0,0,1,0,0
22,1433,3,10,7,0,0,1,0,0
22,1431,3,10,7,0,0,1,0,0
22,1427,3,10,7,0,0,1,0,0
22,1424,3,10,7,0,0,1,0,0
22,1424,3,10,7,0,0,1,0,0
22,1425,3,10,7,0,0,1,0,0
22,1424,3,10,7,0,0,1,0,0
22,1422,3,10,7,0,0,1,0,0
22,1422,3,10,7,0,0,1,0,0
22,1421,3,10,7,0,0,1,0,0
22,1419,3,10,7,0,0,1,0,0
22,1418,3,10,7,0,0,1,0,0
22,1417,3,10,7,0,0,1,0,0
22,1416,3,10,7,0,0,1,0,0
22,1415,3,10,7,0,0,1,0,0
22,1413,3,10,7,0,0,1,0,0
22,1411,3,10,7,0,0,1,0,0
22,1409,3,10,7,0,0,1,0,0
22,1405,3,10,7,0,0,1,0,0
22,1403,3,10,7,0,0,1,0,0
22,1400,3,10,7,0,0,1,0,0
22,1394,3,10,7,0,0,1,0,0
22,1390,3,10,7,0,0,1,0,0
22,1385,3,10,7,0,0,1,0,0
22,1385,3,10,7,0,0,1,0,0
22,1379,3,10,7,0,0,1,0,0
22,1378,3,10,7,0,0,1,0,0
22,1374,3,10,7,0,0,1,0,0
22,1373,3,10,7,0,0,1,0,0
22,1367,3,10,7,0,0,1,0,0
22,1361,3,10,7,0,0,1,0,0
22,1357,3,10,7,0,0,1,0,0
22,1353,3,10,7,0,0,1,0,0
22,1350,3,10,7,0,0,1,0,0
22,1349,3,10,7,0,0,1,0,0
22,1346,3,10,7,0,0,1,0,0
22,1345,3,10,7,0,0,1,0,0
22,1344,3,10,7,0,0,1,0,0
22,1342,3,10,7,0,0,1,0,0
22,1341,3,10,8,0,0,1,0,0
22,1340,3,10,8,0,0,1,0,0
22,1336,3,10,8,0,0,1,0,0
22,1335,3,10,8,0,0,1,0,0
22,1335,3,10,8,0,0,1,0,0
22,1333,3,10,8,0,0,1,0,0
22,1330,3,10,8,0,0,1,0,0
22,1331,3,10,8,0,0,1,0,0
22,1330,3,10,8,0,0,1,0,0
22,1328,3,10,8,0,0,1,0,0
22,1328,3,10,8,0,0,1,0,0
22,1328,3,10,8,0,0,1,0,0
22,1326,3,10,8,0,0,1,0,0
22,1326,3,10,8,0,0,1,0,0
22,1323,3,10,8,0,0,1,0,0
22,1323,3,10,8,0,0,1,0,0
22,1321,3,10,8,0,0,1,0,0
22,1320,3,10,8,0,0,1,0,0
22,1321,3,10,8,0,0,1,0,0
22,1320,3,10,8,0,0,1,0,0
22,1320,3,10,8,0,0,1,0,0
22,1320,3,10,8,0,0,1,0,0
22,1320,3,10,8,0,0,1,0,0
22,1318,3,10,8,0,0,1,0,0
22,1316,3,10,8,0,0,1,0,0
22,1314,3,10,8,0,0,1,0,0
22,1309,3,10,8,0,0,1,0,0
22,1309,3,10,8,0,0,1,0,0
22,1309,3,10,8,0,0,1,0,0
22,1308,3,10,8,0,0,1,0,0
22,1307,3,10,8,0,0,1,0,0
22,1305,3,10,8,0,0,1,0,0
22,1304,3,10,8,0,0,1,0,0
22,1299,3,10,8,0,0,1,0,0
22,1298,3,10,8,0,0,1,0,0
22,1297,3,10,8,0,0,1,0,0
22,1292,3,10,8,0,0,1,0,0
22,1292,3,10,8,0,0,1,0,0
22,1289,3,10,8,0,0,1,0,0
22,1284,3,10,8,0,0,1,0,0
22,1281,3,10,8,0,0,1,0,0
22,1281,3,10,8,0,0,1,0,0
22,1277,3,10,8,0,0,1,0,0
22,1275,3,10,8,0,0,1,0,0
22,1270,3,10,8,0,0,1,0,0
22,1268,3,10,8,0,0,1,0,0
22,1270,3,10,8,0,0,1,0,0
22,1267,3,10,8,0,0,1,0,0
22,1268,3,10,8,0,0,1,0,0
22,1266,3,10,8,0,0,1,0,0
22,1264,3,10,8,0,0,1,0,0
22,1258,3,10,8,0,0,1,0,0
22,1257,3,10,8,0,0,1,0,0
22,1254,3,10,8,0,0,1,0,0
22,1251,3,10,8,0,0,1,0,0
22,1246,3,10,8,0,0,1,0,0
22,1241,3,10,8,0,0,1,0,0
22,1237,3,10,8,0,0,1,0,0
22,1230,3,10,8,0,0,1,0,0
22,1225,3,10,9,0,0,1,0,0
22,1216,3,10,9,0,0,1,0,0
22,1212,3,10,9,0,0,1,0,0
22,1208,3,10,9,0,0,1,0,0
22,1205,3,10,9,0,0,1,0,0
22,1198,3,10,9,0,0,1,0,0
22,1194,3,10,9,0,0,1,0,0
22,1187,3,10,9,0,0,1,0,0
22,1181,3,10,9,0,0,1,0,0
22,1174,3,10,9,0,0,1,0,0
22,1168,3,10,9,0,0,1,0,0
22,1161,3,10,9,0,0,1,0,0
22,1151,3,10,9,0,0,1,0,0
22,1133,3,10,9,0,0,1,0,0
22,1131,3,10,9,0,0,1,0,0
22,1124,3,10,9,0,0,1,0,0
22,1113,3,10,9,0,0,1,0,0
22,1102,3,10,9,0,0,1,0,0
22,1094,3,10,9,0,0,1,0,0
22,1081,3,10,9,0,0,1,0,0
22,1078,3,10,9,0,0,1,0,0
22,1073,3,10,9,0,0,1,0,0
22,1068,3,10,9,0,0,1,0,0
22,1065,3,10,9,0,0,1,0,0
22,1056,3,10,9,0,0,1,0,0
22,1050,3,10,9,0,0,1,0,0
22,1039,3,10,9,0,0,1,0,0
22,1029,3,10,9,0,0,1,0,0
22,1022,3,10,9,0,0,1,0,0
22,1016,3,10,9,0,0,1,0,0
22,1012,3,10,9,0,0,1,0,0
22,1009,3,10,9,0,0,1,0,0
22,1009,3,10,9,0,0,1,0,0
22,1007,3,10,9,0,0,1,0,0
22,999,3,10,9,0,0,1,0,0
22,996,3,10,9,0,0,1,0,0
22,990,3,10,9,0,0,1,0,0
22,985,3,10,9,0,0,1,0,0
22,982,3,10,9,0,0,1,0,0
22,982,3,10,9,0,0,1,0,0
22,979,3,10,9,0,0,1,0,0
22,978,3,10,9,0,0,1,0,0
22,975,3,10,9,0,0,1,0,0
22,975,3,10,9,0,0,1,0,0
22,973,3,10,9,0,0,1,0,0
22,973,3,10,9,0,0,1,0,0
22,969,3,10,9,0,0,1,0,0
22,970,3,10,9,0,0,1,0,0
22,967,3,10,9,0,0,1,0,0
22,966,3,10,9,0,0,1,0,0
22,964,3,10,9,0,0,1,0,0
22,963,3,10,9,0,0,1,0,0
22,960,3,10,9,0,0,1,0,0
22,957,3,10,9,0,0,1,0,0
22,955,3,10,9,0,0,1,0,0
22,955,3,10,9,0,0,1,0,0
22,954,3,10,9,0,0,1,0,0
22,954,3,10,9,0,0,1,0,0
22,954,3,10,10,0,0,1,0,0
22,952,3,10,10,0,0,1,0,0
22,949,3,10,10,0,0,1,0,0
22,947,3,10,10,0,0,1,0,0
22,945,3,10,10,0,0,1,0,0
22,943,3,10,10,0,0,1,0,0
22,941,3,10,10,0,0,1,0,0
22,941,3,10,10,0,0,1,0,0
22,941,3,10,10,0,0,1,0,0
22,938,3,10,10,0,0,1,0,0
22,938,3,10,10,0,0,1,0,0
22,934,3,10,10,0,0,1,0,0
22,937,3,10,10,0,0,1,0,0
22,935,3,10,10,0,0,1,0,0
22,933,3,10,10,0,0,1,0,0
22,928,3,10,10,0,0,1,0,0
22,927,3,10,10,0,0,1,0,0
22,928,3,10,10,0,0,1,0,0
22,925,3,10,10,0,0,1,0,0
22,920,3,10,10,0,0,1,0,0
22,918,3,10,10,0,0,1,0,0
22,914,3,10,10,0,0,1,0,0
22,912,3,10,10,0,0,1,0,0
22,910,3,10,10,0,0,1,0,0
22,910,3,10,10,0,0,1,0,0
22,908,3,10,10,0,0,1,0,0
22,906,3,10,10,0,0,1,0,0
22,901,3,10,10,0,0,1,0,0
22,897,3,10,10,0,0,1,0,0
22,894,3,10,10,0,0,1,0,0
22,890,3,10,10,0,0,1,0,0
22,884,3,10,10,0,0,1,0,0
22,881,3,10,10,0,0,1,0,0
22,878,3,10,10,0,0,1,0,0
22,874,3,10,10,0,0,1,0,0
22,870,3,10,10,0,0,1,0,0
22,864,3,10,10,0,0,1,0,0
22,861,3,10,10,0,0,1,0,0
22,863,3,10,10,0,0,1,0,0
22,857,3,10,10,0,0,1,0,0
22,849,3,10,10,0,0,1,0,0
22,840,3,10,10,0,0,1,0,0
22,827,3,10,10,0,0,1,0,0
22,824,3,10,10,0,0,1,0,0
22,816,3,10,10,0,0,1,0,0
22,812,3,10,10,0,0,1,0,0
22,801,3,10,10,0,0,1,0,0
22,793,3,10,10,0,0,1,0,0
22,780,3,10,10,0,0,1,0,0
22,772,3,10,10,0,0,1,0,0
22,762,3,10,10,0,0,1,0,0
22,751,3,10,10,0,0,1,0,0
22,747,3,10,10,0,0,1,0,0
22,745,3,10,10,0,0,1,0,0
22,733,3,10,10,0,0,1,0,0
22,730,3,10,10,0,0,1,0,0
22,733,3,10,10,0,0,1,0,0
22,722,3,10,10,0,0,1,0,0
22,726,3,10,11,0,0,1,0,0
22,720,3,10,11,0,0,1,0,0
22,715,3,10,11,0,0,1,0,0
22,712,3,10,11,0,0,1,0,0
22,710,3,10,11,0,0,1,0,0
22,707,3,10,11,0,0,1,0,0
22,709,3,10,11,0,0,1,0,0
22,704,3,10,11,0,0,1,0,0
22,705,3,10,11,0,0,1,0,0
22,703,3,10,11,0,0,1,0,0
22,700,3,10,11,0,0,1,0,0
22,697,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,694,3,10,11,0,0,1,0,0
22,692,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,694,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,694,3,10,11,0,0,1,0,0
22,697,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,692,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,697,3,10,11,0,0,1,0,0
22,698,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,696,3,10,11,0,0,1,0,0
22,697,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,694,3,10,11,0,0,1,0,0
22,693,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,694,3,10,11,0,0,1,0,0
22,695,3,10,11,0,0,1,0,0
22,698,3,10,11,0,0,1,0,0
22,694,3,10,11,0,0,1,0,0
22,690,3,10,11,0,0,1,0,0
22,688,3,10,11,0,0,1,0,0
22,685,3,10,11,0,0,1,0,0
22,689,3,10,11,0,0,1,0,0
22,685,3,10,11,0,0,1,0,0
22,684,3,10,11,0,0,1,0,0
22,685,3,10,11,0,0,1,0,0
22,682,3,10,11,0,0,1,0,0
22,678,3,10,11,0,0,1,0,0
22,678,3,10,12,0,0,1,0,0
22,675,3,10,12,0,0,1,0,0
22,673,3,10,12,0,0,1,0,0
22,669,3,10,12,0,0,1,0,0
22,669,3,10,12,0,0,1,0,0
22,670,3,10,12,0,0,1,0,0
22,667,3,10,12,0,0,1,0,0
22,670,3,10,12,0,0,1,0,0
22,670,3,10,12,0,0,1,0,0
22,668,3,10,12,0,0,1,0,0
22,663,3,10,12,0,0,1,0,0
22,663,3,10,12,0,0,1,0,0
22,656,3,10,12,0,0,1,0,0
22,658,3,10,12,0,0,1,0,0
22,656,3,10,12,0,0,1,0,0
22,658,3,10,12,0,0,1,0,0
22,652,3,10,12,0,0,1,0,0
22,648,3,10,12,0,0,1,0,0
22,642,3,10,12,0,0,1,0,0
22,643,3,10,12,0,0,1,0,0
22,637,3,10,12,0,0,1,0,0
22,636,3,10,12,0,0,1,0,0
22,633,3,10,12,0,0,1,0,0
22,630,3,10,12,0,0,1,0,0
22,625,3,10,12,0,0,1,0,0
22,626,3,10,12,0,0,1,0,0
22,622,3,10,12,0,0,1,0,0
22,617,3,10,12,0,0,1,0,0
22,615,3,10,12,0,0,1,0,0
22,608,3,10,12,0,0,1,0,0
22,612,3,10,12,0,0,1,0,0
22,610,3,10,12,0,0,1,0,0
22,613,3,10,12,0,0,1,0,0
22,617,3,10,12,0,0,1,0,0
22,628,3,10,12,0,0,1,0,0
22,636,3,10,12,0,0,1,0,0
22,639,3,10,12,0,0,1,0,0
22,642,3,10,12,0,0,1,0,0
22,645,3,10,12,0,0,1,0,0
22,648,3,10,12,0,0,1,0,0
22,651,3,10,12,0,0,1,0,0
22,652,3,10,12,0,0,1,0,0
22,647,3,10,12,0,0,1,0,0
22,645,3,10,12,0,0,1,0,0
22,646,3,10,12,0,0,1,0,0
22,650,3,10,12,0,0,1,0,0
22,649,3,10,12,0,0,1,0,0
22,652,3,10,12,0,0,1,0,0
22,653,3,10,12,0,0,1,0,0
22,659,3,10,12,0,0,1,0,0
22,660,3,10,12,0,0,1,0,0
22,664,3,10,12,0,0,1,0,0
22,660,3,10,12,0,0,1,0,0
22,658,3,10,12,0,0,1,0,0
22,655,3,10,12,0,0,1,0,0
22,657,3,10,12,0,0,1,0,0
22,655,3,10,12,0,0,1,0,0
22,655,3,10,12,0,0,1,0,0
22,655,3,10,13,0,0,1,0,0
22,657,3,10,13,0,0,1,0,0
22,659,3,10,13,0,0,1,0,0
